4.757500212530328605e-24,8.666499565530229043e-01,1.733299913106045809e+00,2.599949869659068380e+00,3.466599826212091617e+00,4.333249782765114411e+00,5.199899739318136760e+00,6.066549695871159997e+00,6.933199652424183235e+00,7.799849608977205584e+00
4.280169379999999582e-06,7.207148880000000278e-06,1.423913910000000056e-05,2.167634919999999836e-05,2.962441979999999863e-05,3.197924529999999826e-05,2.866675640000000078e-05,2.342800690000000088e-05,1.477483150000000074e-05,6.132614999999999728e-06
