4.757500212530328605e-24,8.666499565530229043e-01,1.733299913106045809e+00,2.599949869659068380e+00,3.466599826212091617e+00,4.333249782765114411e+00,5.199899739318136760e+00,6.066549695871159997e+00,6.933199652424183235e+00,7.799849608977205584e+00
8.345917010000000508e-05,8.210503439999999344e-05,7.835339060000000332e-05,7.335696860000000469e-05,7.056440520000000177e-05,7.017076129999999718e-05,7.005577210000000273e-05,7.359435399999999540e-05,8.031175090000000009e-05,8.268386589999999830e-05
