4.757500212530328605e-24,8.666499565530229043e-01,1.733299913106045809e+00,2.599949869659068380e+00,3.466599826212091617e+00,4.333249782765114411e+00,5.199899739318136760e+00,6.066549695871159997e+00,6.933199652424183235e+00,7.799849608977205584e+00
2.653777980000000068e-06,4.123334289999999638e-06,7.780830860000000670e-06,1.127763610000000033e-05,1.503958259999999953e-05,1.577058719999999871e-05,1.360536130000000001e-05,1.073497509999999959e-05,6.520846450000000041e-06,2.644652340000000184e-06
