0.000000000000000000e+00,5.240740729999999984e-09
3.145051002502441406e-02,5.460591530000000053e-09
1.050840377807617188e+00,6.361258189999999602e-09
2.052924394607543945e+00,6.410899809999999628e-09
3.055782794952392578e+00,5.123726780000000180e-09
4.094773054122924805e+00,5.925107520000000145e-09
5.097481966018676758e+00,4.457088480000000220e-09
6.100292921066284180e+00,5.985390850000000010e-09
7.111485481262207031e+00,5.127269719999999804e-09
8.124950885772705078e+00,4.623744050000000050e-09
9.137687921524047852e+00,5.981845690000000009e-09
1.014465117454528809e+01,5.102450460000000285e-09
1.114633727073669434e+01,6.166234630000000272e-09
1.215073466300964355e+01,5.648521210000000066e-09
1.315830993652343750e+01,5.286839410000000386e-09
1.419029474258422852e+01,5.272654309999999953e-09
1.519059324264526367e+01,6.109499130000000101e-09
1.620004630088806152e+01,5.152089419999999629e-09
1.720916652679443359e+01,5.492507340000000237e-09
1.824225068092346191e+01,6.481828410000000301e-09
1.924967217445373535e+01,5.364849010000000075e-09
2.025378775596618652e+01,4.719487020000000172e-09
2.125664877891540527e+01,5.176914010000000351e-09
2.229420280456542969e+01,5.297476239999999992e-09
2.329629302024841309e+01,5.627244890000000172e-09
2.430061912536621094e+01,5.843550089999999935e-09
2.530739593505859375e+01,5.148546029999999862e-09
2.634566116333007812e+01,5.758449269999999957e-09
2.735041403770446777e+01,1.424210260000000018e-03
2.856227827072143555e+01,1.425116909999999976e-03
2.959771537780761719e+01,1.424672199999999942e-03
3.060658335685729980e+01,1.417648859999999901e-03
3.163348364830017090e+01,1.409450779999999945e-03
3.263572311401367188e+01,1.399569800000000086e-03
3.363998007774353027e+01,1.391015250000000088e-03
3.464268088340759277e+01,1.384757230000000080e-03
3.565224671363830566e+01,1.380654629999999907e-03
3.666219830513000488e+01,1.379557650000000010e-03
3.769456529617309570e+01,1.377091860000000025e-03
3.869608092308044434e+01,1.378517020000000030e-03
3.970836305618286133e+01,1.383014610000000066e-03
4.074550008773803711e+01,1.391258789999999914e-03
4.174689769744873047e+01,1.401725230000000098e-03
4.275627446174621582e+01,1.410046830000000022e-03
4.377840662002563477e+01,1.415363050000000011e-03
4.478182721138000488e+01,1.418287399999999983e-03
