0.000000000000000000e+00,8.637753619999999869e-09
2.012729644775390625e-02,8.162599489999999919e-09
1.030729293823242188e+00,8.623573860000000476e-09
2.044876337051391602e+00,8.967530720000000260e-09
3.045226573944091797e+00,7.804460189999999557e-09
4.049100160598754883e+00,7.088178040000000183e-09
5.051451444625854492e+00,6.691033950000000228e-09
6.061180591583251953e+00,1.940926349999999925e-02
7.266807794570922852e+00,1.940610820000000097e-02
8.290409088134765625e+00,1.940785910000000086e-02
9.292681217193603516e+00,1.950106769999999934e-02
1.029941511154174805e+01,1.953680630000000085e-02
1.130275583267211914e+01,1.953750660000000069e-02
1.230565404891967773e+01,1.952874849999999829e-02
1.331102705001831055e+01,1.949826259999999992e-02
1.433360767364501953e+01,1.950001529999999955e-02
1.533480739593505859e+01,1.950281670000000162e-02
1.634101057052612305e+01,1.955642739999999963e-02
1.735087585449218750e+01,1.954661870000000065e-02
1.835200643539428711e+01,1.952173750000000055e-02
1.935715913772583008e+01,1.952454080000000022e-02
2.039105033874511719e+01,1.954346519999999865e-02
2.139827251434326172e+01,1.955117290000000022e-02
2.240586638450622559e+01,1.957429949999999960e-02
2.340915870666503906e+01,1.952839459999999860e-02
2.443049860000610352e+01,1.954801940000000168e-02
2.544117093086242676e+01,1.956448699999999846e-02
2.644650125503540039e+01,1.954241099999999912e-02
2.745611834526062012e+01,1.959286819999999860e-02
2.849176144599914551e+01,1.958656309999999914e-02
2.950058698654174805e+01,1.957079399999999900e-02
3.050090885162353516e+01,1.959286819999999860e-02
3.150649428367614746e+01,1.958410999999999832e-02
3.254323387145996094e+01,1.960162999999999836e-02
3.355246186256408691e+01,1.955117099999999913e-02
3.455415439605712891e+01,1.952524300000000115e-02
3.556251573562622070e+01,1.953750849999999831e-02
3.659689521789550781e+01,1.950492150000000119e-02
3.759690928459167480e+01,1.951858769999999937e-02
3.859940266609191895e+01,1.954977210000000132e-02
3.960299396514892578e+01,1.954766919999999936e-02
4.061223268508911133e+01,1.953049940000000165e-02
4.164687776565551758e+01,1.953680630000000085e-02
4.265086245536804199e+01,1.954311499999999979e-02
4.365272331237792969e+01,1.953225020000000020e-02
4.465529775619506836e+01,1.954486589999999968e-02
4.565919899940490723e+01,1.953680439999999977e-02
4.668284988403320312e+01,1.947933989999999990e-02
4.768640470504760742e+01,1.946357270000000084e-02
4.869014000892639160e+01,1.945656540000000045e-02
4.970299243927001953e+01,1.946182180000000095e-02
5.070552539825439453e+01,1.937632640000000114e-02
5.174085187911987305e+01,1.941802169999999952e-02
5.274706602096557617e+01,1.942468060000000080e-02
5.375057053565979004e+01,1.943028529999999907e-02
5.475301861763000488e+01,1.944324750000000004e-02
5.575506114959716797e+01,1.945025850000000125e-02
5.675804185867309570e+01,1.945726570000000030e-02
5.778999280929565430e+01,1.945481450000000057e-02
5.879178595542907715e+01,1.947093199999999982e-02
5.979445505142211914e+01,1.949650979999999895e-02
6.079826378822326660e+01,1.951543240000000110e-02
6.180224180221557617e+01,1.950877349999999982e-02
6.280816745758056641e+01,1.951998660000000066e-02
6.383233761787414551e+01,1.952594330000000100e-02
6.483402943611145020e+01,1.952874660000000068e-02
6.583932113647460938e+01,1.951122840000000039e-02
6.684326934814453125e+01,1.949055489999999835e-02
6.784828925132751465e+01,1.951858589999999963e-02
6.885197949409484863e+01,1.946917919999999885e-02
6.985634517669677734e+01,1.951928810000000056e-02
7.085945105552673340e+01,1.949546109999999999e-02
7.189253234863281250e+01,1.945621520000000160e-02
7.290071535110473633e+01,1.944500390000000051e-02
7.391380429267883301e+01,1.943098570000000025e-02
7.494110369682312012e+01,1.945060679999999903e-02
7.594479107856750488e+01,1.943799480000000038e-02
7.694732189178466797e+01,1.946637589999999918e-02
7.795187330245971680e+01,1.947163049999999992e-02
7.895597457885742188e+01,1.949966510000000069e-02
7.998781633377075195e+01,1.946637589999999918e-02
8.099071407318115234e+01,1.947057989999999988e-02
8.199664115905761719e+01,1.947828940000000120e-02
8.300659823417663574e+01,1.947478580000000167e-02
8.402946305274963379e+01,1.948950249999999856e-02
8.505310177803039551e+01,1.949055679999999943e-02
8.606110072135925293e+01,1.949405670000000160e-02
8.706317210197448730e+01,1.950001529999999955e-02
8.809078764915466309e+01,1.949230399999999849e-02
8.909365129470825195e+01,1.956413690000000094e-02
9.010074305534362793e+01,1.953084949999999917e-02
9.110729289054870605e+01,1.956974159999999921e-02
9.213543868064880371e+01,1.949686180000000102e-02
9.313712835311889648e+01,1.950807120000000103e-02
9.414501094818115234e+01,1.950106769999999934e-02
9.515675830841064453e+01,1.950667050000000000e-02
9.619048333168029785e+01,1.951613090000000120e-02
9.719744539260864258e+01,1.952594519999999861e-02
9.819914150238037109e+01,1.952173930000000029e-02
9.921192193031311035e+01,1.952594699999999836e-02
1.002375032901763916e+02,1.952104080000000019e-02
1.012409064769744873e+02,1.951893609999999848e-02
1.022449145317077637e+02,1.952734589999999965e-02
1.032476813793182373e+02,1.952489279999999883e-02
1.042494771480560303e+02,1.953505349999999988e-02
1.052496466636657715e+02,1.953400300000000117e-02
1.062562239170074463e+02,1.954136230000000016e-02
1.072958624362945557e+02,1.954766919999999936e-02
1.082982382774353027e+02,1.954101030000000155e-02
1.093134331703186035e+02,1.954696699999999843e-02
1.103394584655761719e+02,1.953715829999999945e-02
1.113444082736968994e+02,1.954836960000000054e-02
1.123459250926971436e+02,1.956764240000000155e-02
1.133492279052734375e+02,1.956588769999999949e-02
1.143522918224334717e+02,1.955362780000000078e-02
1.153558707237243652e+02,1.957184639999999878e-02
1.163937385082244873e+02,1.957955399999999901e-02
1.173965094089508057e+02,1.958551069999999936e-02
1.183965451717376709e+02,1.957289499999999988e-02
1.194023675918579102e+02,1.958551069999999936e-02
1.204215652942657471e+02,1.957535369999999914e-02
1.214527914524078369e+02,1.958831399999999903e-02
1.224689047336578369e+02,1.957640050000000048e-02
1.235021929740905762e+02,1.955747789999999833e-02
1.245193459987640381e+02,1.955958080000000029e-02
1.255448966026306152e+02,1.955607720000000077e-02
1.265514280796051025e+02,-5.723319990000000420e-07
1.275555446147918701e+02,1.570744250000000007e-08
1.286389834880828857e+02,1.138941299999999958e-08
1.296416094303131104e+02,1.073695979999999922e-08
1.306429824829101562e+02,1.033980629999999974e-08
1.316527640819549561e+02,9.978119659999999180e-09
1.326553692817687988e+02,9.942665359999999963e-09
1.336927249431610107e+02,9.556156749999999184e-09
1.346964011192321777e+02,8.960441279999999215e-09
1.357035341262817383e+02,9.754733019999999267e-09
1.367054672241210938e+02,9.673168930000000408e-09
1.377384781837463379e+02,9.198018350000000763e-09
1.387499010562896729e+02,9.712180389999999315e-09
1.397557525634765625e+02,9.389498069999999355e-09
1.407887544631958008e+02,8.981718480000000549e-09
1.417928867340087891e+02,8.804420300000000593e-09
1.427958207130432129e+02,9.378856799999999822e-09
1.438001954555511475e+02,8.581021230000000524e-09
1.448015773296356201e+02,8.861152699999999776e-09
1.458079099655151367e+02,8.013671499999999338e-09
1.468497889041900635e+02,7.581063779999999343e-09
1.478559799194335938e+02,7.939204850000000765e-09
1.488877418041229248e+02,7.705174279999999811e-09
1.498926827907562256e+02,8.297346809999999328e-09
