4.757500212530328605e-24,2.888833188510075978e-01,5.777666377020151955e-01,8.666499565530229043e-01,1.155533275404030391e+00,1.444416594255037989e+00,1.733299913106045809e+00,2.022183231957053184e+00,2.311066550808060782e+00,2.599949869659068380e+00,2.888833188510075978e+00,3.177716507361084020e+00,3.466599826212091617e+00,3.755483145063099215e+00,4.044366463914106369e+00,4.333249782765114411e+00,4.622133101616121564e+00,4.911016420467129606e+00,5.199899739318136760e+00,5.488783058169144802e+00,5.777666377020151955e+00,6.066549695871159997e+00,6.355433014722168039e+00,6.644316333573175193e+00,6.933199652424183235e+00,7.222082971275190388e+00,7.510966290126198430e+00,7.799849608977205584e+00,8.088732927828212738e+00,8.377616246679220779e+00
4.475062720000000018e-06,4.473612530000000173e-06,5.299417809999999629e-06,7.274955349999999831e-06,9.224918360000000081e-06,1.119797980000000061e-05,1.404650899999999972e-05,1.719738250000000119e-05,1.927143419999999938e-05,2.102838329999999841e-05,2.321107790000000030e-05,2.637154099999999864e-05,2.818986650000000096e-05,2.815353579999999931e-05,2.860785390000000021e-05,3.022900270000000150e-05,3.076444409999999836e-05,2.877716360000000132e-05,2.633133040000000164e-05,2.577930720000000137e-05,2.422341639999999938e-05,2.119734199999999936e-05,1.789578890000000064e-05,1.551909009999999944e-05,1.335348590000000023e-05,1.043754040000000045e-05,7.521384760000000301e-06,5.543124190000000212e-06,4.122803600000000081e-06,2.667077300000000083e-06
